Product Name,Price,Image URL,Link
"Asus TUF Gaming A15 FA506NF-HN004 AMD Ryzen 5 7535HS 8GB 512GB SSD RTX2050 Freedos 15.6"" FHD Taşınabilir Bilgisayar",44.52735 TL,https://m.media-amazon.com/images/I/51O+u2LakcL._AC_UL320_.jpg,https://www.amazon.com.tr/FA506NF-HN004-RTX2050-Freedos-Ta%C5%9F%C4%B1nabilir-Bilgisayar/dp/B086ZCJS77/ref=sr_1_195?dib=eyJ2IjoiMSJ9.TJErPmcgv7fQtq8cwkD-xixD7zCzuJuBqPCQehLXaTTpuhLsTiC1et0e3DE7yWwlqDUVUARDnsGQlsSosIjwf8Am8_IsuSvbAJS9A8K9U-d8-q0LTPIEAirVcAWdJGHl2umEfG0kKafUCe32fdRtttu2YYRPXaPOGSuyxwBeU-1e-EjubkFwgtDVGQjEWSwMtJN2uZoB6-D8PJJ3JTPazujK0J2pw16J6NHU6xx4PFAT_fE-3Yan-7mHKzkLeORu0OWOLCdS9AztoXFoMf_6oE00rUT-FVhyiRAhFIvr5DSFeuBSp-mWFC3vubElaAVWWKrp_lwroHvqrP-WEoaQq2voZl37_rLQRMNTafOjlSA.Lh94czckkljmgav2J315bD1qP1E1PQ-AQ_c9Sk5hmH8&dib_tag=se&qid=1738968068&s=computers&sr=1-195
"Asus Rog Strix G16 G614JVRA39-N3095A39 Intel Core I9 14900HX 32GB 2tb SSD RTX4060 Freedos 16"" Fhd+ 165Hz Taşınabilir Bilgisayar",23.99900 TL,https://m.media-amazon.com/images/I/71UE8FHWbKL._AC_UL320_.jpg,https://www.amazon.com.tr/G614JVRA39-N3095A39-14900HX-RTX4060-Ta%C5%9F%C4%B1nabilir-Bilgisayar/dp/B0DP6QRH6G/ref=sr_1_196?dib=eyJ2IjoiMSJ9.TJErPmcgv7fQtq8cwkD-xixD7zCzuJuBqPCQehLXaTTpuhLsTiC1et0e3DE7yWwlqDUVUARDnsGQlsSosIjwf8Am8_IsuSvbAJS9A8K9U-d8-q0LTPIEAirVcAWdJGHl2umEfG0kKafUCe32fdRtttu2YYRPXaPOGSuyxwBeU-1e-EjubkFwgtDVGQjEWSwMtJN2uZoB6-D8PJJ3JTPazujK0J2pw16J6NHU6xx4PFAT_fE-3Yan-7mHKzkLeORu0OWOLCdS9AztoXFoMf_6oE00rUT-FVhyiRAhFIvr5DSFeuBSp-mWFC3vubElaAVWWKrp_lwroHvqrP-WEoaQq2voZl37_rLQRMNTafOjlSA.Lh94czckkljmgav2J315bD1qP1E1PQ-AQ_c9Sk5hmH8&dib_tag=se&qid=1738968068&s=computers&sr=1-196
"Monster Tulpar T5 V23.4.4 Intel Core i7 12700H 16 GB RAM 1 TB SSD 8 GB RTX 4060 FreeDOS 15,6"" FHD 144 Hz Oyun Bilgisayarı",46.39900 TL,https://m.media-amazon.com/images/I/61VTP708XaL._AC_UL320_.jpg,https://www.amazon.com.tr/Monster-Tulpar-T5-V23-4-4-Bilgisayar%C4%B1/dp/B0CZTSV3N6/ref=sr_1_197?dib=eyJ2IjoiMSJ9.TJErPmcgv7fQtq8cwkD-xixD7zCzuJuBqPCQehLXaTTpuhLsTiC1et0e3DE7yWwlqDUVUARDnsGQlsSosIjwf8Am8_IsuSvbAJS9A8K9U-d8-q0LTPIEAirVcAWdJGHl2umEfG0kKafUCe32fdRtttu2YYRPXaPOGSuyxwBeU-1e-EjubkFwgtDVGQjEWSwMtJN2uZoB6-D8PJJ3JTPazujK0J2pw16J6NHU6xx4PFAT_fE-3Yan-7mHKzkLeORu0OWOLCdS9AztoXFoMf_6oE00rUT-FVhyiRAhFIvr5DSFeuBSp-mWFC3vubElaAVWWKrp_lwroHvqrP-WEoaQq2voZl37_rLQRMNTafOjlSA.Lh94czckkljmgav2J315bD1qP1E1PQ-AQ_c9Sk5hmH8&dib_tag=se&qid=1738968068&s=computers&sr=1-197
"ASUS TUF F15 -FX507VV-LP242W Gaming Dizüstü Bilgisayar,15.6 inç, 13. Nesil Intel® Core™ i7-13620H Processor 2.4 GHz, 16 GB RAM, 512 GB SSD, GeForce RTX 4060 Laptop GPU 8GB GDDR6,W11",55.13749 TL,https://m.media-amazon.com/images/I/71-nXIcTMcL._AC_UL320_.jpg,https://www.amazon.com.tr/ASUS-FX507VV-LP242W-Bilgisayar-i7-13620H-Processor/dp/B086ZT8JH5/ref=sr_1_198?dib=eyJ2IjoiMSJ9.TJErPmcgv7fQtq8cwkD-xixD7zCzuJuBqPCQehLXaTTpuhLsTiC1et0e3DE7yWwlqDUVUARDnsGQlsSosIjwf8Am8_IsuSvbAJS9A8K9U-d8-q0LTPIEAirVcAWdJGHl2umEfG0kKafUCe32fdRtttu2YYRPXaPOGSuyxwBeU-1e-EjubkFwgtDVGQjEWSwMtJN2uZoB6-D8PJJ3JTPazujK0J2pw16J6NHU6xx4PFAT_fE-3Yan-7mHKzkLeORu0OWOLCdS9AztoXFoMf_6oE00rUT-FVhyiRAhFIvr5DSFeuBSp-mWFC3vubElaAVWWKrp_lwroHvqrP-WEoaQq2voZl37_rLQRMNTafOjlSA.Lh94czckkljmgav2J315bD1qP1E1PQ-AQ_c9Sk5hmH8&dib_tag=se&qid=1738968068&s=computers&sr=1-198
"HP Victus Gaming Dizüstü Bilgisayar, 16,1 inç 144 Hz FHD IPS, AMD Ryzen 7-7840HS, 16 GB RAM, 512 GB SSD, NVIDIA GeForce RTX 4070, FreeDos, Performans Mavi, 7Z581EA",52.99900 TL,https://m.media-amazon.com/images/I/71T-oXoWfCL._AC_UL320_.jpg,https://www.amazon.com.tr/HP-Bilgisayar-7-7840HS-Performans-7Z581EA/dp/B0CCPJQZNG/ref=sr_1_199?dib=eyJ2IjoiMSJ9.TJErPmcgv7fQtq8cwkD-xixD7zCzuJuBqPCQehLXaTTpuhLsTiC1et0e3DE7yWwlqDUVUARDnsGQlsSosIjwf8Am8_IsuSvbAJS9A8K9U-d8-q0LTPIEAirVcAWdJGHl2umEfG0kKafUCe32fdRtttu2YYRPXaPOGSuyxwBeU-1e-EjubkFwgtDVGQjEWSwMtJN2uZoB6-D8PJJ3JTPazujK0J2pw16J6NHU6xx4PFAT_fE-3Yan-7mHKzkLeORu0OWOLCdS9AztoXFoMf_6oE00rUT-FVhyiRAhFIvr5DSFeuBSp-mWFC3vubElaAVWWKrp_lwroHvqrP-WEoaQq2voZl37_rLQRMNTafOjlSA.Lh94czckkljmgav2J315bD1qP1E1PQ-AQ_c9Sk5hmH8&dib_tag=se&qid=1738968068&s=computers&sr=1-199
"HP Victus Gaming Dizüstü Bilgisayar, 15,6 inç FHD IPS 144 Hz 9 Ms, Intel Core i7-13700H, 16 GB Ram, NVIDIA GeForce RTX 4050 6 GB, 1 TB SSD, FreeDos, Seramik Beyaz, 7N9U8EA",42.99900 TL,https://m.media-amazon.com/images/I/61dO71Bq+OL._AC_UL320_.jpg,https://www.amazon.com.tr/HP-Diz%C3%BCst%C3%BC-Bilgisayar-i7-13700H-7N9U8EA/dp/B0BYJXMX25/ref=sr_1_200?dib=eyJ2IjoiMSJ9.TJErPmcgv7fQtq8cwkD-xixD7zCzuJuBqPCQehLXaTTpuhLsTiC1et0e3DE7yWwlqDUVUARDnsGQlsSosIjwf8Am8_IsuSvbAJS9A8K9U-d8-q0LTPIEAirVcAWdJGHl2umEfG0kKafUCe32fdRtttu2YYRPXaPOGSuyxwBeU-1e-EjubkFwgtDVGQjEWSwMtJN2uZoB6-D8PJJ3JTPazujK0J2pw16J6NHU6xx4PFAT_fE-3Yan-7mHKzkLeORu0OWOLCdS9AztoXFoMf_6oE00rUT-FVhyiRAhFIvr5DSFeuBSp-mWFC3vubElaAVWWKrp_lwroHvqrP-WEoaQq2voZl37_rLQRMNTafOjlSA.Lh94czckkljmgav2J315bD1qP1E1PQ-AQ_c9Sk5hmH8&dib_tag=se&qid=1738968068&s=computers&sr=1-200
"Monster Abra A5 V20.4.2 Intel Core i5 12450H 32 GB RAM 1 TB SSD 6 GB RTX 4050 FreeDos 15,6"" FHD 144 Hz Oyun Bilgisayarı",13.49900 TL,https://m.media-amazon.com/images/I/61tOfogRfXL._AC_UL320_.jpg,https://www.amazon.com.tr/Monster-Abra-A5-V20-4-2-Bilgisayar%C4%B1/dp/B0CHTF6NL7/ref=sr_1_201?dib=eyJ2IjoiMSJ9.TJErPmcgv7fQtq8cwkD-xixD7zCzuJuBqPCQehLXaTTpuhLsTiC1et0e3DE7yWwlqDUVUARDnsGQlsSosIjwf8Am8_IsuSvbAJS9A8K9U-d8-q0LTPIEAirVcAWdJGHl2umEfG0kKafUCe32fdRtttu2YYRPXaPOGSuyxwBeU-1e-EjubkFwgtDVGQjEWSwMtJN2uZoB6-D8PJJ3JTPazujK0J2pw16J6NHU6xx4PFAT_fE-3Yan-7mHKzkLeORu0OWOLCdS9AztoXFoMf_6oE00rUT-FVhyiRAhFIvr5DSFeuBSp-mWFC3vubElaAVWWKrp_lwroHvqrP-WEoaQq2voZl37_rLQRMNTafOjlSA.Lh94czckkljmgav2J315bD1qP1E1PQ-AQ_c9Sk5hmH8&dib_tag=se&qid=1738968068&s=computers&sr=1-201
"HP 255 G8 7N4W2AA Ryzen5 5500U 8GB 256SSD 15.6"" FullHD W11H Taşınabilir Bilgisayar",25.64900 TL,https://m.media-amazon.com/images/I/61FB6ZCFvwL._AC_UL320_.jpg,https://www.amazon.com.tr/HP-7N4W2AA-Ryzen5-Diz%C3%BCst%C3%BC-Bilgisayar/dp/B0CJJYG7B9/ref=sr_1_202?dib=eyJ2IjoiMSJ9.TJErPmcgv7fQtq8cwkD-xixD7zCzuJuBqPCQehLXaTTpuhLsTiC1et0e3DE7yWwlqDUVUARDnsGQlsSosIjwf8Am8_IsuSvbAJS9A8K9U-d8-q0LTPIEAirVcAWdJGHl2umEfG0kKafUCe32fdRtttu2YYRPXaPOGSuyxwBeU-1e-EjubkFwgtDVGQjEWSwMtJN2uZoB6-D8PJJ3JTPazujK0J2pw16J6NHU6xx4PFAT_fE-3Yan-7mHKzkLeORu0OWOLCdS9AztoXFoMf_6oE00rUT-FVhyiRAhFIvr5DSFeuBSp-mWFC3vubElaAVWWKrp_lwroHvqrP-WEoaQq2voZl37_rLQRMNTafOjlSA.Lh94czckkljmgav2J315bD1qP1E1PQ-AQ_c9Sk5hmH8&dib_tag=se&qid=1738968068&s=computers&sr=1-202
Dell Vostro 3530 i7-1355U 16GB 512GB SSD 15.6 FHD 120Hz Ubuntu N1605PVNB3530U,28.99900 TL,https://m.media-amazon.com/images/I/61DHWrGy+TL._AC_UL320_.jpg,https://www.amazon.com.tr/Dell-Vostro-i7-1355U-Ubuntu-N1605PVNB3530U/dp/B0DSSQ41JD/ref=sr_1_203?dib=eyJ2IjoiMSJ9.TJErPmcgv7fQtq8cwkD-xixD7zCzuJuBqPCQehLXaTTpuhLsTiC1et0e3DE7yWwlqDUVUARDnsGQlsSosIjwf8Am8_IsuSvbAJS9A8K9U-d8-q0LTPIEAirVcAWdJGHl2umEfG0kKafUCe32fdRtttu2YYRPXaPOGSuyxwBeU-1e-EjubkFwgtDVGQjEWSwMtJN2uZoB6-D8PJJ3JTPazujK0J2pw16J6NHU6xx4PFAT_fE-3Yan-7mHKzkLeORu0OWOLCdS9AztoXFoMf_6oE00rUT-FVhyiRAhFIvr5DSFeuBSp-mWFC3vubElaAVWWKrp_lwroHvqrP-WEoaQq2voZl37_rLQRMNTafOjlSA.Lh94czckkljmgav2J315bD1qP1E1PQ-AQ_c9Sk5hmH8&dib_tag=se&qid=1738968068&s=computers&sr=1-203
"Asus TUF Gaming F15 FX507ZC4-HN363 Intel Core i5-12500H 8GB 512GB SSD RTX 3050 (95W) Freedos 15.6"" 144Hz IPS Panel FHD Taşınabilir Bilgisayar",35.39900 TL,https://m.media-amazon.com/images/I/61X+Q0MyjeL._AC_UL320_.jpg,https://www.amazon.com.tr/FX507ZC4-HN363-i5-12500H-Freedos-Ta%C5%9F%C4%B1nabilir-Bilgisayar/dp/B0DSG37V9N/ref=sr_1_204?dib=eyJ2IjoiMSJ9.TJErPmcgv7fQtq8cwkD-xixD7zCzuJuBqPCQehLXaTTpuhLsTiC1et0e3DE7yWwlqDUVUARDnsGQlsSosIjwf8Am8_IsuSvbAJS9A8K9U-d8-q0LTPIEAirVcAWdJGHl2umEfG0kKafUCe32fdRtttu2YYRPXaPOGSuyxwBeU-1e-EjubkFwgtDVGQjEWSwMtJN2uZoB6-D8PJJ3JTPazujK0J2pw16J6NHU6xx4PFAT_fE-3Yan-7mHKzkLeORu0OWOLCdS9AztoXFoMf_6oE00rUT-FVhyiRAhFIvr5DSFeuBSp-mWFC3vubElaAVWWKrp_lwroHvqrP-WEoaQq2voZl37_rLQRMNTafOjlSA.Lh94czckkljmgav2J315bD1qP1E1PQ-AQ_c9Sk5hmH8&dib_tag=se&qid=1738968068&s=computers&sr=1-204
"Monster Abra A5 V20.4 Intel Core i5 12450H 16 GB RAM 500 GB SSD 6 GB RTX 4050 FreeDos 15,6"" FHD 144 Hz Oyun Bilgisayarı",,https://m.media-amazon.com/images/I/61tOfogRfXL._AC_UL320_.jpg,https://www.amazon.com.tr/Monster-Abra-A5-V20-4-Bilgisayar%C4%B1/dp/B0CHTGBBHT/ref=sr_1_205?dib=eyJ2IjoiMSJ9.TJErPmcgv7fQtq8cwkD-xixD7zCzuJuBqPCQehLXaTTpuhLsTiC1et0e3DE7yWwlqDUVUARDnsGQlsSosIjwf8Am8_IsuSvbAJS9A8K9U-d8-q0LTPIEAirVcAWdJGHl2umEfG0kKafUCe32fdRtttu2YYRPXaPOGSuyxwBeU-1e-EjubkFwgtDVGQjEWSwMtJN2uZoB6-D8PJJ3JTPazujK0J2pw16J6NHU6xx4PFAT_fE-3Yan-7mHKzkLeORu0OWOLCdS9AztoXFoMf_6oE00rUT-FVhyiRAhFIvr5DSFeuBSp-mWFC3vubElaAVWWKrp_lwroHvqrP-WEoaQq2voZl37_rLQRMNTafOjlSA.Lh94czckkljmgav2J315bD1qP1E1PQ-AQ_c9Sk5hmH8&dib_tag=se&qid=1738968068&s=computers&sr=1-205
"Lenovo IdeaPad Slim 3 15IAH8 Dizüstü Bilgisayar, 15.6"" FHD TN 250nits Parlama Önleyici, Intel Core i5-12450H, 16GB RAM, 512GB SSD, Intel UHD Graphics, FreeDOS, 83ER008KTR",13.89900 TL,https://m.media-amazon.com/images/I/61wH5UlX-ML._AC_UL320_.jpg,https://www.amazon.com.tr/Lenovo-IdeaPad-i5-12450H-FreeDOS-83ER008KTR/dp/B0CZRHHRPH/ref=sr_1_206?dib=eyJ2IjoiMSJ9.TJErPmcgv7fQtq8cwkD-xixD7zCzuJuBqPCQehLXaTTpuhLsTiC1et0e3DE7yWwlqDUVUARDnsGQlsSosIjwf8Am8_IsuSvbAJS9A8K9U-d8-q0LTPIEAirVcAWdJGHl2umEfG0kKafUCe32fdRtttu2YYRPXaPOGSuyxwBeU-1e-EjubkFwgtDVGQjEWSwMtJN2uZoB6-D8PJJ3JTPazujK0J2pw16J6NHU6xx4PFAT_fE-3Yan-7mHKzkLeORu0OWOLCdS9AztoXFoMf_6oE00rUT-FVhyiRAhFIvr5DSFeuBSp-mWFC3vubElaAVWWKrp_lwroHvqrP-WEoaQq2voZl37_rLQRMNTafOjlSA.Lh94czckkljmgav2J315bD1qP1E1PQ-AQ_c9Sk5hmH8&dib_tag=se&qid=1738968068&s=computers&sr=1-206
"Monster Abra A5 V20.2.1 Intel Core i5 13500H 16 GB RAM 1 TB SSD 6 GB RTX 4050 Windows 11 15,6"" FHD 144 Hz Oyun Bilgisayarı",35.49900 TL,https://m.media-amazon.com/images/I/619iCQhwi1L._AC_UL320_.jpg,https://www.amazon.com.tr/Monster-Abra-A5-V20-2-1-Bilgisayar%C4%B1/dp/B0C7CL9P2R/ref=sr_1_207?dib=eyJ2IjoiMSJ9.TJErPmcgv7fQtq8cwkD-xixD7zCzuJuBqPCQehLXaTTpuhLsTiC1et0e3DE7yWwlqDUVUARDnsGQlsSosIjwf8Am8_IsuSvbAJS9A8K9U-d8-q0LTPIEAirVcAWdJGHl2umEfG0kKafUCe32fdRtttu2YYRPXaPOGSuyxwBeU-1e-EjubkFwgtDVGQjEWSwMtJN2uZoB6-D8PJJ3JTPazujK0J2pw16J6NHU6xx4PFAT_fE-3Yan-7mHKzkLeORu0OWOLCdS9AztoXFoMf_6oE00rUT-FVhyiRAhFIvr5DSFeuBSp-mWFC3vubElaAVWWKrp_lwroHvqrP-WEoaQq2voZl37_rLQRMNTafOjlSA.Lh94czckkljmgav2J315bD1qP1E1PQ-AQ_c9Sk5hmH8&dib_tag=se&qid=1738968068&s=computers&sr=1-207
"HP 250 G10 B2NC3ES08 i3-1315U 8GB 512SSD 15.6"" FHD W11P Dizüstü Bilgisayar-CNT009",43.09900 TL,https://m.media-amazon.com/images/I/7128mJXXGPL._AC_UL320_.jpg,https://www.amazon.com.tr/HP-B2NC3ES08-i3-1315U-Diz%C3%BCst%C3%BC-Bilgisayar-CNT009/dp/B0DV5CYFXV/ref=sr_1_208?dib=eyJ2IjoiMSJ9.TJErPmcgv7fQtq8cwkD-xixD7zCzuJuBqPCQehLXaTTpuhLsTiC1et0e3DE7yWwlqDUVUARDnsGQlsSosIjwf8Am8_IsuSvbAJS9A8K9U-d8-q0LTPIEAirVcAWdJGHl2umEfG0kKafUCe32fdRtttu2YYRPXaPOGSuyxwBeU-1e-EjubkFwgtDVGQjEWSwMtJN2uZoB6-D8PJJ3JTPazujK0J2pw16J6NHU6xx4PFAT_fE-3Yan-7mHKzkLeORu0OWOLCdS9AztoXFoMf_6oE00rUT-FVhyiRAhFIvr5DSFeuBSp-mWFC3vubElaAVWWKrp_lwroHvqrP-WEoaQq2voZl37_rLQRMNTafOjlSA.Lh94czckkljmgav2J315bD1qP1E1PQ-AQ_c9Sk5hmH8&dib_tag=se&qid=1738968068&s=computers&sr=1-208
"Monster Abra A5 V21.3.1 Intel Core i7 12700H 16 GB RAM 1 TB SSD 4 GB RTX 2050 Windows 11 15,6"" FHD 144 Hz Oyun Bilgisayarı",,https://m.media-amazon.com/images/I/61tes6ib1+L._AC_UL320_.jpg,https://www.amazon.com.tr/Monster-Abra-A5-V21-3-1-Bilgisayar%C4%B1/dp/B0CZRL8T54/ref=sr_1_209?dib=eyJ2IjoiMSJ9.TJErPmcgv7fQtq8cwkD-xixD7zCzuJuBqPCQehLXaTTpuhLsTiC1et0e3DE7yWwlqDUVUARDnsGQlsSosIjwf8Am8_IsuSvbAJS9A8K9U-d8-q0LTPIEAirVcAWdJGHl2umEfG0kKafUCe32fdRtttu2YYRPXaPOGSuyxwBeU-1e-EjubkFwgtDVGQjEWSwMtJN2uZoB6-D8PJJ3JTPazujK0J2pw16J6NHU6xx4PFAT_fE-3Yan-7mHKzkLeORu0OWOLCdS9AztoXFoMf_6oE00rUT-FVhyiRAhFIvr5DSFeuBSp-mWFC3vubElaAVWWKrp_lwroHvqrP-WEoaQq2voZl37_rLQRMNTafOjlSA.Lh94czckkljmgav2J315bD1qP1E1PQ-AQ_c9Sk5hmH8&dib_tag=se&qid=1738968068&s=computers&sr=1-209
Lenovo 83FQ000UTR Intel Core i5 12450HX 16GB 512GB SSD DOS 15.6NOTEBOOK,41.59900 TL,https://m.media-amazon.com/images/I/71UwsiT3qQL._AC_UL320_.jpg,https://www.amazon.com.tr/Lenovo-83FQ000UTR-Intel-12450HX-15-6NOTEBOOK/dp/B0DCC5SLYT/ref=sr_1_210?dib=eyJ2IjoiMSJ9.TJErPmcgv7fQtq8cwkD-xixD7zCzuJuBqPCQehLXaTTpuhLsTiC1et0e3DE7yWwlqDUVUARDnsGQlsSosIjwf8Am8_IsuSvbAJS9A8K9U-d8-q0LTPIEAirVcAWdJGHl2umEfG0kKafUCe32fdRtttu2YYRPXaPOGSuyxwBeU-1e-EjubkFwgtDVGQjEWSwMtJN2uZoB6-D8PJJ3JTPazujK0J2pw16J6NHU6xx4PFAT_fE-3Yan-7mHKzkLeORu0OWOLCdS9AztoXFoMf_6oE00rUT-FVhyiRAhFIvr5DSFeuBSp-mWFC3vubElaAVWWKrp_lwroHvqrP-WEoaQq2voZl37_rLQRMNTafOjlSA.Lh94czckkljmgav2J315bD1qP1E1PQ-AQ_c9Sk5hmH8&dib_tag=se&qid=1738968068&s=computers&sr=1-210
Casper Excalibur G870.1270-EFA0X-B Intel Core i7-12700H 64GB RAM 1TB NVME SSD GEN4 6GB RTX4050 DOS GAMING LAPTOP,31.49900 TL,https://m.media-amazon.com/images/I/61zecnPFv+L._AC_UL320_.jpg,https://www.amazon.com.tr/Excalibur-G870-1265-EFA0X-B-i7-12650H-RTX4050-Freedos/dp/B0BYT54WW8/ref=sr_1_211?dib=eyJ2IjoiMSJ9.TJErPmcgv7fQtq8cwkD-xixD7zCzuJuBqPCQehLXaTTpuhLsTiC1et0e3DE7yWwlqDUVUARDnsGQlsSosIjwf8Am8_IsuSvbAJS9A8K9U-d8-q0LTPIEAirVcAWdJGHl2umEfG0kKafUCe32fdRtttu2YYRPXaPOGSuyxwBeU-1e-EjubkFwgtDVGQjEWSwMtJN2uZoB6-D8PJJ3JTPazujK0J2pw16J6NHU6xx4PFAT_fE-3Yan-7mHKzkLeORu0OWOLCdS9AztoXFoMf_6oE00rUT-FVhyiRAhFIvr5DSFeuBSp-mWFC3vubElaAVWWKrp_lwroHvqrP-WEoaQq2voZl37_rLQRMNTafOjlSA.Lh94czckkljmgav2J315bD1qP1E1PQ-AQ_c9Sk5hmH8&dib_tag=se&qid=1738968068&s=computers&sr=1-211
"Lenovo ThinkPad E14 Gen 6 Ultra 5-125U 32-GBDDR5 1 TBSSD 14"" Intel® Graphics WUXGA Windows 11 Pro Taşınabilir Bilgisayar 21M7002PTX BT46",36.62003 TL,https://m.media-amazon.com/images/I/61UAM1P8wvL._AC_UL320_.jpg,https://www.amazon.com.tr/Lenovo-32-GBDDR5-Ta%C5%9F%C4%B1nabilir-Bilgisayar-21M7002PTX/dp/B0DNTJGZGH/ref=sr_1_212?dib=eyJ2IjoiMSJ9.TJErPmcgv7fQtq8cwkD-xixD7zCzuJuBqPCQehLXaTTpuhLsTiC1et0e3DE7yWwlqDUVUARDnsGQlsSosIjwf8Am8_IsuSvbAJS9A8K9U-d8-q0LTPIEAirVcAWdJGHl2umEfG0kKafUCe32fdRtttu2YYRPXaPOGSuyxwBeU-1e-EjubkFwgtDVGQjEWSwMtJN2uZoB6-D8PJJ3JTPazujK0J2pw16J6NHU6xx4PFAT_fE-3Yan-7mHKzkLeORu0OWOLCdS9AztoXFoMf_6oE00rUT-FVhyiRAhFIvr5DSFeuBSp-mWFC3vubElaAVWWKrp_lwroHvqrP-WEoaQq2voZl37_rLQRMNTafOjlSA.Lh94czckkljmgav2J315bD1qP1E1PQ-AQ_c9Sk5hmH8&dib_tag=se&qid=1738968068&s=computers&sr=1-212
"Acer TravelMate P4 (TMP416-72) Dizüstü Bilgisayar, Intel Core I7-13700H İşlemci, Intel UHD Graphics Paylaşımlı Ekran Kartı, 16 inç FHD Ekran, 16 GB DDR4 RAM, 512 GB SSD, FreeDOS, NX.B1KEY.001",26.12622 TL,https://m.media-amazon.com/images/I/71Ucp8ZdhhL._AC_UL320_.jpg,https://www.amazon.com.tr/Acer-TravelMate-Bilgisayar-Payla%C5%9F%C4%B1ml%C4%B1-NX-B1KEY-001/dp/B0CPQ3KN4T/ref=sr_1_213?dib=eyJ2IjoiMSJ9.TJErPmcgv7fQtq8cwkD-xixD7zCzuJuBqPCQehLXaTTpuhLsTiC1et0e3DE7yWwlqDUVUARDnsGQlsSosIjwf8Am8_IsuSvbAJS9A8K9U-d8-q0LTPIEAirVcAWdJGHl2umEfG0kKafUCe32fdRtttu2YYRPXaPOGSuyxwBeU-1e-EjubkFwgtDVGQjEWSwMtJN2uZoB6-D8PJJ3JTPazujK0J2pw16J6NHU6xx4PFAT_fE-3Yan-7mHKzkLeORu0OWOLCdS9AztoXFoMf_6oE00rUT-FVhyiRAhFIvr5DSFeuBSp-mWFC3vubElaAVWWKrp_lwroHvqrP-WEoaQq2voZl37_rLQRMNTafOjlSA.Lh94czckkljmgav2J315bD1qP1E1PQ-AQ_c9Sk5hmH8&dib_tag=se&qid=1738968068&s=computers&sr=1-213
"Lenovo Ideapad Amd Ryzen 7 5700U 40GB 2TB SSD Windows 11 Pro 15.6"" FHD 82R4006FTRA76",58.99900 TL,https://m.media-amazon.com/images/I/41ukcOXdcgL._AC_UL320_.jpg,https://www.amazon.com.tr/Lenovo-Ideapad-Ryzen-Windows-82R4006FTRA76/dp/B0DJBXJ6BH/ref=sr_1_214?dib=eyJ2IjoiMSJ9.TJErPmcgv7fQtq8cwkD-xixD7zCzuJuBqPCQehLXaTTpuhLsTiC1et0e3DE7yWwlqDUVUARDnsGQlsSosIjwf8Am8_IsuSvbAJS9A8K9U-d8-q0LTPIEAirVcAWdJGHl2umEfG0kKafUCe32fdRtttu2YYRPXaPOGSuyxwBeU-1e-EjubkFwgtDVGQjEWSwMtJN2uZoB6-D8PJJ3JTPazujK0J2pw16J6NHU6xx4PFAT_fE-3Yan-7mHKzkLeORu0OWOLCdS9AztoXFoMf_6oE00rUT-FVhyiRAhFIvr5DSFeuBSp-mWFC3vubElaAVWWKrp_lwroHvqrP-WEoaQq2voZl37_rLQRMNTafOjlSA.Lh94czckkljmgav2J315bD1qP1E1PQ-AQ_c9Sk5hmH8&dib_tag=se&qid=1738968068&s=computers&sr=1-214
"MSI KATANA 17 B13VFK-1037XTR Dizüstü Bilgisayar, Core I7-13620H, 17.3 FHD 144Hz, 16GB RAM, RTX4060 GDDR6 8GB, 1TB SSD, DOS",29.34900 TL,https://m.media-amazon.com/images/I/51kMz8A2MIL._AC_UL320_.jpg,https://www.amazon.com.tr/MSI-B13VFK-1037XTR-Diz%C3%BCst%C3%BC-Bilgisayar-I7-13620H/dp/B0CVZG1NYB/ref=sr_1_215?dib=eyJ2IjoiMSJ9.TJErPmcgv7fQtq8cwkD-xixD7zCzuJuBqPCQehLXaTTpuhLsTiC1et0e3DE7yWwlqDUVUARDnsGQlsSosIjwf8Am8_IsuSvbAJS9A8K9U-d8-q0LTPIEAirVcAWdJGHl2umEfG0kKafUCe32fdRtttu2YYRPXaPOGSuyxwBeU-1e-EjubkFwgtDVGQjEWSwMtJN2uZoB6-D8PJJ3JTPazujK0J2pw16J6NHU6xx4PFAT_fE-3Yan-7mHKzkLeORu0OWOLCdS9AztoXFoMf_6oE00rUT-FVhyiRAhFIvr5DSFeuBSp-mWFC3vubElaAVWWKrp_lwroHvqrP-WEoaQq2voZl37_rLQRMNTafOjlSA.Lh94czckkljmgav2J315bD1qP1E1PQ-AQ_c9Sk5hmH8&dib_tag=se&qid=1738968068&s=computers&sr=1-215
